com,gene,pval_corrected,counts_in_com,com_size,total_gene_appearances
5.0,KRT13,2.145651170313151e-29,5.0,127.0,6.0
5.0,KRT27,2.145651170313151e-29,5.0,127.0,6.0
5.0,KRT3,2.145651170313151e-29,5.0,127.0,6.0
5.0,KRT6C,2.145651170313151e-29,5.0,127.0,6.0
5.0,LCE1D,2.145651170313151e-29,5.0,127.0,6.0
5.0,MPHOSPH6,2.145651170313151e-29,5.0,127.0,6.0
5.0,NGRN,2.145651170313151e-29,5.0,127.0,6.0
5.0,RNU6ATAC,2.145651170313151e-29,5.0,127.0,6.0
5.0,RPL7L1,2.145651170313151e-29,5.0,127.0,6.0
5.0,SPRR1B,2.145651170313151e-29,5.0,127.0,6.0
5.0,FASTKD2,5.870601326727878e-29,8.0,127.0,15.0
5.0,GNL3,5.870601326727878e-29,8.0,127.0,15.0
5.0,HBS1L,5.870601326727878e-29,8.0,127.0,15.0
5.0,EIF2B2,8.398568717828925e-29,10.0,127.0,23.0
5.0,NAT10,8.398568717828925e-29,10.0,127.0,23.0
5.0,EIF2B1,1.6754350047271053e-28,9.0,127.0,19.0
5.0,ERI1,1.6754350047271053e-28,9.0,127.0,19.0
5.0,TIA1,1.6754350047271053e-28,9.0,127.0,19.0
5.0,ELAVL4,2.0995061421095805e-28,4.0,127.0,4.0
5.0,KAZN,2.0995061421095805e-28,4.0,127.0,4.0
5.0,KRTAP11-1,2.0995061421095805e-28,4.0,127.0,4.0
5.0,KRTAP24-1,2.0995061421095805e-28,4.0,127.0,4.0
5.0,KRTAP3-1,2.0995061421095805e-28,4.0,127.0,4.0
5.0,KRTAP3-2,2.0995061421095805e-28,4.0,127.0,4.0
5.0,KRTAP3-3,2.0995061421095805e-28,4.0,127.0,4.0
5.0,LCE6A,2.0995061421095805e-28,4.0,127.0,4.0
5.0,RBM28,2.0995061421095805e-28,4.0,127.0,4.0
5.0,RBM41,2.0995061421095805e-28,4.0,127.0,4.0
5.0,SPRR2G,2.0995061421095805e-28,4.0,127.0,4.0
5.0,SURF6,2.0995061421095805e-28,4.0,127.0,4.0
5.0,TEX10,2.0995061421095805e-28,4.0,127.0,4.0
5.0,TRNAU1AP,2.0995061421095805e-28,4.0,127.0,4.0
5.0,EIF2S3B,8.091074614771558e-28,7.0,127.0,12.0
5.0,KRT2,8.091074614771558e-28,7.0,127.0,12.0
5.0,NOP56,8.091074614771558e-28,7.0,127.0,12.0
5.0,PRPF31,8.091074614771558e-28,7.0,127.0,12.0
5.0,RBM23,8.091074614771558e-28,7.0,127.0,12.0
5.0,CELF3,1.551201290432697e-27,6.0,127.0,9.0
5.0,FLG,1.551201290432697e-27,6.0,127.0,9.0
5.0,KRT84,1.551201290432697e-27,6.0,127.0,9.0
5.0,LARP4,1.551201290432697e-27,6.0,127.0,9.0
5.0,LOR,1.551201290432697e-27,6.0,127.0,9.0
5.0,MPHOSPH10,1.551201290432697e-27,6.0,127.0,9.0
5.0,NOL6,1.551201290432697e-27,6.0,127.0,9.0
5.0,PYM1,1.551201290432697e-27,6.0,127.0,9.0
5.0,RSL1D1,1.551201290432697e-27,6.0,127.0,9.0
5.0,SAMD4B,1.551201290432697e-27,6.0,127.0,9.0
5.0,ZNF598,1.551201290432697e-27,6.0,127.0,9.0
5.0,EIF4A2,6.931633220565375e-27,11.0,127.0,29.0
5.0,EIF2B3,1.1083459055057416e-26,9.0,127.0,20.0
5.0,EMG1,1.1158640855883742e-26,8.0,127.0,16.0
5.0,MRPL44,1.1158640855883742e-26,8.0,127.0,16.0
5.0,EIF4E,1.2624910815818646e-25,14.0,127.0,47.0
5.0,AIMP2,3.9278335180904213e-25,7.0,127.0,13.0
5.0,NEMF,3.9278335180904213e-25,7.0,127.0,13.0
5.0,PABPC1L,3.9278335180904213e-25,7.0,127.0,13.0
5.0,PATL1,3.9278335180904213e-25,7.0,127.0,13.0
5.0,PSTK,3.9278335180904213e-25,7.0,127.0,13.0
5.0,SNRNP70,3.9278335180904213e-25,7.0,127.0,13.0
5.0,SRP14,3.9278335180904213e-25,7.0,127.0,13.0
5.0,RBM8A,4.919405081364267e-25,9.0,127.0,21.0
5.0,DDX3X,8.526188098246124e-25,18.0,127.0,76.0
5.0,DIMT1,1.1447145097215837e-24,8.0,127.0,17.0
5.0,RRS1,1.1447145097215837e-24,8.0,127.0,17.0
5.0,UPF3A,1.1447145097215837e-24,8.0,127.0,17.0
5.0,TRMT112,1.6069710046687966e-24,10.0,127.0,26.0
5.0,DHX9,1.7655373193113532e-24,21.0,127.0,101.0
5.0,CELF2,2.671918392144864e-24,5.0,127.0,7.0
5.0,IVL,2.671918392144864e-24,5.0,127.0,7.0
5.0,KRT31,2.671918392144864e-24,5.0,127.0,7.0
5.0,KRT4,2.671918392144864e-24,5.0,127.0,7.0
5.0,KRT6B,2.671918392144864e-24,5.0,127.0,7.0
5.0,KRT71,2.671918392144864e-24,5.0,127.0,7.0
5.0,KRT76,2.671918392144864e-24,5.0,127.0,7.0
5.0,KRT9,2.671918392144864e-24,5.0,127.0,7.0
5.0,RPS10P5,2.671918392144864e-24,5.0,127.0,7.0
5.0,ZC3H14,2.671918392144864e-24,5.0,127.0,7.0
5.0,G3BP2,4.107030998958669e-24,6.0,127.0,10.0
5.0,KRT10,4.107030998958669e-24,6.0,127.0,10.0
5.0,SAMD4A,4.107030998958669e-24,6.0,127.0,10.0
5.0,UNK,4.107030998958669e-24,6.0,127.0,10.0
5.0,ZNF540,4.107030998958669e-24,6.0,127.0,10.0
5.0,UPF3B,1.5468543973019404e-23,9.0,127.0,22.0
5.0,SARS,2.6409636929181892e-23,10.0,127.0,27.0
5.0,TARBP2,3.313422237103655e-23,12.0,127.0,38.0
5.0,NCL,7.023228154176794e-23,8.0,127.0,18.0
5.0,GTPBP2,7.891028798600358e-23,7.0,127.0,14.0
5.0,KHDRBS2,7.891028798600358e-23,7.0,127.0,14.0
5.0,NCBP2,3.45662824798141e-22,15.0,127.0,59.0
5.0,KHDRBS1,3.5532563108835603e-22,10.0,127.0,28.0
5.0,KHSRP,3.604058942453889e-22,9.0,127.0,23.0
5.0,C8orf88,1.4972762866195954e-21,4.0,127.0,5.0
5.0,CELF6,1.4972762866195954e-21,4.0,127.0,5.0
5.0,LINC01715,1.4972762866195954e-21,4.0,127.0,5.0
5.0,LRRC47,1.4972762866195954e-21,4.0,127.0,5.0
5.0,PRPF39,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RF00003,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNU1-2,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNU1-3,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNU1-4,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNU4-2,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNU6-1,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNU6-2,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNU6-7,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNU6-8,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNU6-9,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-1,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-14,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-15,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-17,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-18,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-19,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-3,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-4,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-6,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-7,1.4972762866195954e-21,4.0,127.0,5.0
5.0,RNVU1-8,1.4972762866195954e-21,4.0,127.0,5.0
5.0,SSR3,1.4972762866195954e-21,4.0,127.0,5.0
5.0,WEE2-AS1,1.4972762866195954e-21,4.0,127.0,5.0
5.0,ZC3H10,1.4972762866195954e-21,4.0,127.0,5.0
5.0,DDX49,2.601744803488129e-21,6.0,127.0,11.0
5.0,DDX52,2.601744803488129e-21,6.0,127.0,11.0
5.0,EIF4EBP2,2.601744803488129e-21,6.0,127.0,11.0
5.0,NOL12,2.601744803488129e-21,6.0,127.0,11.0
5.0,EEF1A2,2.794747250889331e-21,8.0,127.0,19.0
5.0,GCN1,2.794747250889331e-21,8.0,127.0,19.0
5.0,QARS,3.995575320930631e-21,10.0,127.0,29.0
5.0,DHX29,6.459466479100522e-21,9.0,127.0,24.0
5.0,NSUN3,7.825319392833545e-21,7.0,127.0,15.0
